reaction_id,reaction_smiles
ord-c561ee576c4b40b9a905f3a534d32430,COc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-19c3905e6f1940138ddba33b4d02222c,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-c87761bc41464ba29439bcda159ce4ac,CCc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-015e83086c754ee8923f79ad8961be4d,CCc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-3d4bf287d5c14e4886d8bad212b3dbb7,Cc1ccc(N)cc1.Clc1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-bbacc5294fb3450aa5dd89ca4878391a,Brc1ccccn1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-771f6d64df29467f889e5e919bb4b83c,Cc1ccc(N)cc1.Ic1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-411c441c62b945ce83cb95437cea0be2,Cc1ccc(N)cc1.Clc1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-6df507fc90624762b77b535d00a3db10,Brc1cccnc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-35f60f18db1e42969d7039b2d6cb5658,Cc1ccc(N)cc1.Ic1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-967bf105f6484ae88e0919d8615589a5,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-60284d2e7522469492ef0b7d0ff8d609,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-5e3b18cbb0b64e82b5b8a036a8b7f02b,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-679ecf3f591e4ec4b91391995907bcd1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-bcd9b4b34fe14c3fbf3ca3c4b309adfd,COc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-c0c972e4808449cfbd427ffe1bd81323,COc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-5940a1010f7540f1964fbaedcfe8873d,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-908577e6233a466f8e4031ac9ec74b91,CCc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-bbe9a1ec1bfc4cc1971e8954970d738c,CCc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-911861d431f74ca59dc5cf9e0d3c6927,Cc1ccc(N)cc1.Clc1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-c0e44f9c41624bd0ad7246183758d8d4,Brc1ccccn1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-42abd4a290f44995815e2e626656cdd0,Cc1ccc(N)cc1.Ic1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-f7e2dc59f8574baab6700d3c08991ce9,Cc1ccc(N)cc1.Clc1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-217ab52006a04565b0c9f3016af9f94c,Brc1cccnc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-1f0088a6637e4d06832fb99093568d76,Cc1ccc(N)cc1.Ic1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-b72e702efc1441958203bc1cc4accf37,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-2061a738282845219dc1e71d391a6e3b,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-bf7a3dbfa1f549fbbfe61ae6026ac02f,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-0e6ed713158e42408d694ea45ef7acd8,COc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-1fe9e0a32ce248c1a5e77c2da02d2e07,COc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-8f92949c1e9e4dc38fb8eb8548e0e44a,COc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-fe8b556d639d41258e2494a64a4deb4b,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-d69589aa250141bdba9c111cc6fce405,CCc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-a9f14c99392f4e06823154ffe9cc3960,CCc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-cf73ba5b5d67498d987e8d0a94ff9c76,Cc1ccc(N)cc1.Clc1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-f3d0229f0e1544d691e7614ae0af1837,Brc1ccccn1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-eb0136098b494000be0a1c5798bc9341,Cc1ccc(N)cc1.Ic1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2ccccn2)cc1
ord-481c5b45ff8e4d5db1b3be1a79e3c256,Cc1ccc(N)cc1.Clc1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-7575c0e8686742d0a0279fd3f141fc45,Brc1cccnc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-7870e58e64804d5184c3a6a887d837c3,Cc1ccc(N)cc1.Ic1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN1CCCN2CCCN=C12.CS(C)=O.Fc1cccc(F)c1-c1ccno1>Cc1ccc(Nc2cccnc2)cc1
ord-e1ebbe4c074944fba7cfdab95eaa5882,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-e34d448f83df493caace46cc1cfaf138,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-0a27b65be2f547f4b751a76f12d38ce9,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
ord-193ff5f36a1c4ddbb67ae0ccbcfe19d6,COc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-a7d7fc999d354b6cbeb3c4e3a26871eb,COc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-e18d96b1279b45a4ae0580b54376def1,COc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>COc1ccc(Nc2ccc(C)cc2)cc1
ord-f71563145dfc4d418f562f5ba09c2a6e,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-4f204c8ce9bf42d9a0c43f5208fbe002,CCc1ccc(Br)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-d2536e701df8426abb0b4f5560383fa8,CCc1ccc(I)cc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>CCc1ccc(Nc2ccc(C)cc2)cc1
ord-5ff6c2885d1b46ff9eeb3368b542a0bf,Cc1ccc(N)cc1.Clc1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccccn2)cc1
ord-f11a46708c16410b9b9440c8b5a3e40c,Brc1ccccn1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccccn2)cc1
ord-a5843279098547a5b0e6514aa31920c8,Cc1ccc(N)cc1.Ic1ccccn1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccccn2)cc1
ord-701d26a3709f4b4499982d9b972d0317,Cc1ccc(N)cc1.Clc1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2cccnc2)cc1
ord-04807507aab1462ab7dc369014a3396e,Brc1cccnc1.Cc1ccc(N)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2cccnc2)cc1
ord-29d7a17f63af4d6c824ba9a8755e773f,Cc1ccc(N)cc1.Ic1cccnc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2cccnc2)cc1
ord-a279c6f2a0f248288e1f45661ca3c301,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1>CC(C)c1cc(C(C)C)c(-c2ccccc2[P](C2CCCCC2)(C2CCCCC2)[Pd]2([O]S(=O)(=O)C(F)(F)F)[NH2]c3ccccc3-c3cccc[c]32)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CS(C)=O.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
